"STATION","NAME","DATE","PRCP","PRCP_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"IR000040706","TABRIZ, IR","2025-02-17","0.00",",,S",,,"35","H,,S","47",",,S","25",",,S"
"IR000040706","TABRIZ, IR","2025-02-18","0.00",",,S",,,"35","H,,S","49",",,S","19",",,S"
"IR000040706","TABRIZ, IR","2025-02-19","0.00",",,S",,,"40","H,,S","51",",,S","27",",,S"
"IR000040706","TABRIZ, IR","2025-02-20","0.03",",,S",,,"39","H,,S","45",",,S",,
"IR000040706","TABRIZ, IR","2025-02-21","0.17",",,S",,,"30","H,,S","38",",,S",,
"IR000040706","TABRIZ, IR","2025-02-22","0.00",",,S","0.4",",,S","27","H,,S","40",",,S","15",",,S"
"IR000040706","TABRIZ, IR","2025-02-23","0.06",",,S",,,"20","H,,S","33",",,S",,
"IR000040706","TABRIZ, IR","2025-02-24","0.00",",,S","0.8",",,S","15","H,,S","24",",,S",,
"IR000040706","TABRIZ, IR","2025-02-25","0.00",",,S","0.4",",,S","20","H,,S","31",",,S","4",",,S"
"IR000040706","TABRIZ, IR","2025-02-26","0.00",",,S",,,"25","H,,S","34",",,S","13",",,S"
"IR000040706","TABRIZ, IR","2025-02-27","0.00",",,S",,,"25","H,,S","35",",,S",,
"IR000040706","TABRIZ, IR","2025-02-28","0.00",",,S",,,"25","H,,S",,,"13",",,S"
"IR000040706","TABRIZ, IR","2025-03-01","0.00",",,S",,,"30","H,,S","41",",,S",,
"IR000040706","TABRIZ, IR","2025-03-02","0.00",",,S",,,"29","H,,S","40",",,S","19",",,S"
"IR000040706","TABRIZ, IR","2025-03-03","0.00",",,S",,,"33","H,,S",,,,
"IR000040706","TABRIZ, IR","2025-03-04","0.00",",,S",,,"39","H,,S","52",",,S","26",",,S"
"IR000040706","TABRIZ, IR","2025-03-05","0.00",",,S",,,"41","H,,S","54",",,S","30",",,S"
"IR000040706","TABRIZ, IR","2025-03-06","0.00",",,S",,,"42","H,,S","56",",,S","29",",,S"
"IR000040706","TABRIZ, IR","2025-03-07","0.00",",,S",,,"47","H,,S","60",",,S","30",",,S"
"IR000040706","TABRIZ, IR","2025-03-08","0.11",",,S",,,"46","H,,S",,,,
"IR000040706","TABRIZ, IR","2025-03-09","0.00",",,S",,,"45","H,,S","53",",,S",,
"IR000040706","TABRIZ, IR","2025-03-10","0.04",",,S",,,"47","H,,S","56",",,S","38",",,S"
"IR000040706","TABRIZ, IR","2025-03-11","0.00",",,S",,,"47","H,,S","59",",,S",,
"IR000040706","TABRIZ, IR","2025-03-12","0.00",",,S",,,"49","H,,S","62",",,S","36",",,S"
"IR000040706","TABRIZ, IR","2025-03-13","0.00",",,S",,,"50","H,,S","65",",,S","37",",,S"
"IR000040706","TABRIZ, IR","2025-03-14","0.00",",,S",,,"52","H,,S","68",",,S","37",",,S"
"IR000040706","TABRIZ, IR","2025-03-15","0.00",",,S",,,"54","H,,S","70",",,S","40",",,S"
"IR000040706","TABRIZ, IR","2025-03-16","0.00",",,S",,,"56","H,,S","70",",,S","41",",,S"
"IR000408560","ZAHEDAN, IR","2025-01-01","0.01",",,S",,,"45","H,,S",,,"39",",,S"
"IR000408560","ZAHEDAN, IR","2025-01-02","0.06",",,S",,,"37","H,,S","44",",,S",,
"IR000408560","ZAHEDAN, IR","2025-01-03","0.00",",,S",,,"35","H,,S","46",",,S",,
"IR000408560","ZAHEDAN, IR","2025-01-04","0.00",",,S",,,"34","H,,S",,,"21",",,S"
"IR000408560","ZAHEDAN, IR","2025-01-05","0.00",",,S",,,"36","H,,S",,,,
"IR000408560","ZAHEDAN, IR","2025-01-06","0.00",",,S",,,"37","H,,S","55",",,S","20",",,S"
"IR000408560","ZAHEDAN, IR","2025-01-07","0.00",",,S",,,"38","H,,S","54",",,S","23",",,S"
"IR000408560","ZAHEDAN, IR","2025-01-08","0.00",",,S",,,"41","H,,S",,,"24",",,S"
"IR000408560","ZAHEDAN, IR","2025-01-09","0.00",",,S",,,"42","H,,S","54",",,S",,
"IR000408560","ZAHEDAN, IR","2025-01-10","0.00",",,S",,,"41","H,,S","56",",,S","26",",,S"
"IR000408560","ZAHEDAN, IR","2025-01-11","0.00",",,S",,,"44","H,,S","63",",,S","26",",,S"
"IR000408560","ZAHEDAN, IR","2025-01-12","0.00",",,S",,,"46","H,,S",,,,
"IR000408560","ZAHEDAN, IR","2025-01-13","0.00",",,S",,,"48","H,,S","62",",,S","34",",,S"
"IR000408560","ZAHEDAN, IR","2025-01-14","0.00",",,S",,,"46","H,,S","59",",,S","31",",,S"
"IR000408560","ZAHEDAN, IR","2025-01-15","0.00",",,S",,,"42","H,,S","58",",,S",,
"IR000408560","ZAHEDAN, IR","2025-01-16","0.00",",,S",,,"46","H,,S","61",",,S","26",",,S"
"IR000408560","ZAHEDAN, IR","2025-01-17","0.01",",,S",,,"51","H,,S","62",",,S",,
"IR000408560","ZAHEDAN, IR","2025-01-18","0.47",",,S",,,"39","H,,S","54",",,S","34",",,S"
"IR000408560","ZAHEDAN, IR","2025-01-19","0.00",",,S",,,"41","H,,S","48",",,S","35",",,S"
"IR000408560","ZAHEDAN, IR","2025-01-20","0.00",",,S",,,"44","H,,S","58",",,S",,
"IR000408560","ZAHEDAN, IR","2025-01-21","0.02",",,S",,,"45","H,,S","57",",,S","35",",,S"
"IR000408560","ZAHEDAN, IR","2025-01-22","0.04",",,S",,,"41","H,,S","49",",,S",,
"IR000408560","ZAHEDAN, IR","2025-01-23","0.00",",,S",,,"38","H,,S","51",",,S",,
"IR000408560","ZAHEDAN, IR","2025-01-24","0.00",",,S",,,"39","H,,S",,,"24",",,S"
"IR000408560","ZAHEDAN, IR","2025-01-25","0.00",",,S",,,"43","H,,S",,,"24",",,S"
"IR000408560","ZAHEDAN, IR","2025-01-26","0.00",",,S",,,"46","H,,S","62",",,S","27",",,S"
"IR000408560","ZAHEDAN, IR","2025-01-27","0.00",",,S",,,"46","H,,S","62",",,S","28",",,S"
"IR000408560","ZAHEDAN, IR","2025-01-28","0.00",",,S",,,"54","H,,S","67",",,S","39",",,S"
"IR000408560","ZAHEDAN, IR","2025-01-29","0.00",",,S",,,"44","H,,S","54",",,S",,
"IR000408560","ZAHEDAN, IR","2025-01-30","0.00",",,S",,,"40","H,,S","53",",,S","26",",,S"
"IR000408560","ZAHEDAN, IR","2025-01-31","0.00",",,S",,,"38","H,,S","48",",,S",,
"IR000408560","ZAHEDAN, IR","2025-02-01","0.00",",,S",,,"40","H,,S",,,,
"IR000408560","ZAHEDAN, IR","2025-02-02","0.00",",,S",,,"40","H,,S",,,,
"IR000408560","ZAHEDAN, IR","2025-02-03","0.00",",,S",,,"43","H,,S","57",",,S","28",",,S"
"IR000408560","ZAHEDAN, IR","2025-02-04","0.00",",,S",,,"43","H,,S","61",",,S",,
"IR000408560","ZAHEDAN, IR","2025-02-05","0.00",",,S",,,"47","H,,S","63",",,S","29",",,S"
"IR000408560","ZAHEDAN, IR","2025-02-06","0.00",",,S",,,"49","H,,S","60",",,S","31",",,S"
"IR000408560","ZAHEDAN, IR","2025-02-07","0.00",",,S",,,"58","H,,S","63",",,S","49",",,S"
"IR000408560","ZAHEDAN, IR","2025-02-08","0.00",",,S",,,"56","H,,S","67",",,S",,
"IR000408560","ZAHEDAN, IR","2025-02-09","0.04",",,S",,,"56","H,,S","65",",,S","43",",,S"
"IR000408560","ZAHEDAN, IR","2025-02-10","0.00",",,S",,,"49","H,,S",,,,
"IR000408560","ZAHEDAN, IR","2025-02-11","0.00",",,S",,,"47","H,,S","62",",,S","33",",,S"
"IR000408560","ZAHEDAN, IR","2025-02-12","0.00",",,S",,,"51","H,,S","62",",,S","40",",,S"
"IR000408560","ZAHEDAN, IR","2025-02-13","0.02",",,S",,,"59","H,,S","68",",,S","47",",,S"
"IR000408560","ZAHEDAN, IR","2025-02-14","0.00",",,S",,,"53","H,,S","67",",,S",,
"IR000408560","ZAHEDAN, IR","2025-02-15","0.00",",,S",,,"57","H,,S","71",",,S","38",",,S"
"IR000408560","ZAHEDAN, IR","2025-02-16","0.00",",,S",,,"53","H,,S","66",",,S",,
"IR000408560","ZAHEDAN, IR","2025-02-17","0.00",",,S",,,"59","H,,S","71",",,S","44",",,S"
"IR000408560","ZAHEDAN, IR","2025-02-18","0.00",",,S",,,"62","H,,S","72",",,S",,
"IR000408560","ZAHEDAN, IR","2025-02-19","0.00",",,S",,,"54","H,,S","66",",,S",,
"IR000408560","ZAHEDAN, IR","2025-02-20","0.00",",,S",,,"52","H,,S","63",",,S","35",",,S"
"IR000408560","ZAHEDAN, IR","2025-02-21","0.00",",,S",,,"61","H,,S","70",",,S","50",",,S"
"IR000408560","ZAHEDAN, IR","2025-02-22","0.00",",,S",,,"65","H,,S","76",",,S","47",",,S"
"IR000408560","ZAHEDAN, IR","2025-02-23","0.00",",,S",,,"66","H,,S","74",",,S",,
"IR000408560","ZAHEDAN, IR","2025-02-24","0.06",",,S",,,"63","H,,S","71",",,S",,
"IR000408560","ZAHEDAN, IR","2025-02-25","0.14",",,S",,,"60","H,,S","66",",,S",,
"IR000408560","ZAHEDAN, IR","2025-02-26","0.00",",,S",,,"49","H,,S","61",",,S",,
"IR000408560","ZAHEDAN, IR","2025-02-27","0.00",",,S",,,"54","H,,S","60",",,S",,
"IR000408560","ZAHEDAN, IR","2025-02-28","0.00",",,S",,,"49","H,,S",,,,
"IR000408560","ZAHEDAN, IR","2025-03-01","0.00",",,S",,,"56","H,,S",,,"35",",,S"
"IR000408560","ZAHEDAN, IR","2025-03-02","0.00",",,S",,,"56","H,,S","67",",,S",,
"IR000408560","ZAHEDAN, IR","2025-03-03","0.00",",,S",,,"46","H,,S","60",",,S",,
"IR000408560","ZAHEDAN, IR","2025-03-04","0.00",",,S",,,"48","H,,S","62",",,S","28",",,S"
"IR000408560","ZAHEDAN, IR","2025-03-05","0.00",",,S",,,"54","H,,S","67",",,S",,
"IR000408560","ZAHEDAN, IR","2025-03-06","0.00",",,S",,,"61","H,,S","78",",,S",,
"IR000408560","ZAHEDAN, IR","2025-03-07","0.00",",,S",,,"61","H,,S",,,"50",",,S"
"IR000408560","ZAHEDAN, IR","2025-03-08","0.00",",,S",,,"60","H,,S",,,"47",",,S"
"IR000408560","ZAHEDAN, IR","2025-03-09","0.00",",,S",,,"66","H,,S","78",",,S","50",",,S"
"IR000408560","ZAHEDAN, IR","2025-03-10","0.00",",,S",,,"66","H,,S","76",",,S",,
"IR000408560","ZAHEDAN, IR","2025-03-11","0.00",",,S",,,"69","H,,S",,,,
"IR000408560","ZAHEDAN, IR","2025-03-12","0.00",",,S",,,"64","H,,S","76",",,S",,
"IR000408560","ZAHEDAN, IR","2025-03-13","0.08",",,S",,,"56","H,,S","67",",,S",,
"IR000408560","ZAHEDAN, IR","2025-03-14","0.00",",,S",,,"56","H,,S",,,,
"IR000408560","ZAHEDAN, IR","2025-03-15","0.00",",,S",,,"56","H,,S","69",",,S","39",",,S"
"IR000408560","ZAHEDAN, IR","2025-03-16","0.00",",,S",,,"58","H,,S",,,"37",",,S"
"IRM00040798","SHAHRE KORD, IR","2025-01-01","0.02",",,S",,,"29","H,,S","38",",,S","19",",,S"
"IRM00040798","SHAHRE KORD, IR","2025-01-02","0.00",",,S","0.4",",,S","26","H,,S","35",",,S",,
"IRM00040798","SHAHRE KORD, IR","2025-01-03","0.00","D,,S","0.4",",,S","23","H,,S","36",",,S","10",",,S"
"IRM00040798","SHAHRE KORD, IR","2025-01-04","0.00",",,S",,,"25","H,,S","46",",,S","10",",,S"
"IRM00040798","SHAHRE KORD, IR","2025-01-05","0.00",",,S",,,"28","H,,S","49",",,S",,
"IRM00040798","SHAHRE KORD, IR","2025-01-06","0.00",",,S",,,"38","H,,S","56",",,S","12",",,S"
"IRM00040798","SHAHRE KORD, IR","2025-01-07","0.00",",,S",,,"38","H,,S","46",",,S",,
"IRM00040798","SHAHRE KORD, IR","2025-01-08","0.00",",,S",,,"33","H,,S",,,,
"IRM00040798","SHAHRE KORD, IR","2025-01-09","0.00",",,S",,,"31","H,,S","49",",,S","15",",,S"
"IRM00040798","SHAHRE KORD, IR","2025-01-10","0.00",",,S",,,"31","H,,S","53",",,S","14",",,S"
"IRM00040798","SHAHRE KORD, IR","2025-01-11","0.00",",,S",,,"34","H,,S","54",",,S","11",",,S"
"IRM00040798","SHAHRE KORD, IR","2025-01-12","0.00",",,S",,,"39","H,,S","50",",,S","25",",,S"
"IRM00040798","SHAHRE KORD, IR","2025-01-13","0.00",",,S",,,"32","H,,S","50",",,S",,
"IRM00040798","SHAHRE KORD, IR","2025-01-14","0.00",",,S",,,"29","H,,S","49",",,S","13",",,S"
"IRM00040798","SHAHRE KORD, IR","2025-01-15","0.00",",,S",,,"33","H,,S","57",",,S","8",",,S"
"IRM00040798","SHAHRE KORD, IR","2025-01-16","0.00",",,S",,,"36","H,,S","52",",,S","11",",,S"
"IRM00040798","SHAHRE KORD, IR","2025-01-17","0.02",",,S",,,"34","H,,S","46",",,S","24",",,S"
"IRM00040798","SHAHRE KORD, IR","2025-01-18","0.04",",,S",,,"28","H,,S",,,,
"IRM00040798","SHAHRE KORD, IR","2025-01-19","0.00",",,S",,,"28","H,,S","44",",,S","9",",,S"
"IRM00040798","SHAHRE KORD, IR","2025-01-20","0.00",",,S",,,"32","H,,S","45",",,S","13",",,S"
"IRM00040798","SHAHRE KORD, IR","2025-01-21","0.00",",,S",,,"30","H,,S","45",",,S","15",",,S"
"IRM00040798","SHAHRE KORD, IR","2025-01-22","0.00",",,S",,,"28","H,,S",,,"6",",,S"
"IRM00040798","SHAHRE KORD, IR","2025-01-23","0.00",",,S",,,"28","H,,S","47",",,S",,
"IRM00040798","SHAHRE KORD, IR","2025-01-24","0.00",",,S",,,"32","H,,S",,,"7",",,S"
"IRM00040798","SHAHRE KORD, IR","2025-01-25","0.00",",,S",,,"35","H,,S","52",",,S","13",",,S"
"IRM00040798","SHAHRE KORD, IR","2025-01-26","0.00",",,S",,,"37","H,,S","54",",,S","21",",,S"
"IRM00040798","SHAHRE KORD, IR","2025-01-27","0.26",",,S","1.2",",,S","34","H,,S","42",",,S",,
"IRM00040798","SHAHRE KORD, IR","2025-01-28","0.00",",,S",,,"33","H,,S","42",",,S","25",",,S"
"IRM00040798","SHAHRE KORD, IR","2025-01-29","0.00",",,S",,,"34","H,,S","44",",,S",,
"IRM00040798","SHAHRE KORD, IR","2025-01-30","0.00",",,S",,,"32","H,,S","39",",,S","26",",,S"
"IRM00040798","SHAHRE KORD, IR","2025-01-31","0.00",",,S",,,"30","H,,S","47",",,S",,
"IRM00040798","SHAHRE KORD, IR","2025-02-01","0.00",",,S",,,"33","H,,S",,,,
"IRM00040798","SHAHRE KORD, IR","2025-02-02","0.00",",,S",,,"32","H,,S",,,,
"IRM00040798","SHAHRE KORD, IR","2025-02-03","0.00",",,S",,,"31","H,,S",,,"12",",,S"
"IRM00040798","SHAHRE KORD, IR","2025-02-04","0.00",",,S",,,"34","H,,S","54",",,S","15",",,S"
"IRM00040798","SHAHRE KORD, IR","2025-02-05","0.00",",,S",,,"39","H,,S","56",",,S","15",",,S"
"IRM00040798","SHAHRE KORD, IR","2025-02-06","0.01",",,S",,,"37","H,,S","45",",,S","31",",,S"
"IRM00040798","SHAHRE KORD, IR","2025-02-07","0.09",",,S",,,"37","H,,S","44",",,S","33",",,S"
"IRM00040798","SHAHRE KORD, IR","2025-02-08","0.00",",,S",,,"37","H,,S","49",",,S","25",",,S"
"IRM00040798","SHAHRE KORD, IR","2025-02-09","0.00",",,S",,,"29","H,,S","40",",,S",,
"IRM00040798","SHAHRE KORD, IR","2025-02-10","0.00",",,S",,,"29","H,,S","43",",,S","10",",,S"
"IRM00040798","SHAHRE KORD, IR","2025-02-11","0.00",",,S",,,"36","H,,S","48",",,S",,
"IRM00040798","SHAHRE KORD, IR","2025-02-12","0.12",",,S",,,"36","H,,S","47",",,S","18",",,S"
"IRM00040798","SHAHRE KORD, IR","2025-02-13","0.17",",,S",,,"42","H,,S","51",",,S","33",",,S"
"IRM00040798","SHAHRE KORD, IR","2025-02-14","0.00",",,S",,,"43","H,,S","52",",,S","35",",,S"
"IRM00040798","SHAHRE KORD, IR","2025-02-15","0.00",",,S",,,"35","H,,S","52",",,S",,
"IRM00040798","SHAHRE KORD, IR","2025-02-16","0.00",",,S",,,"36","H,,S","55",",,S","10",",,S"
"IRM00040798","SHAHRE KORD, IR","2025-02-17","0.08",",,S",,,"37","H,,S","47",",,S",,
"IRM00040798","SHAHRE KORD, IR","2025-02-18","0.00",",,S",,,"31","H,,S","49",",,S",,
"IRM00040798","SHAHRE KORD, IR","2025-02-19","0.00",",,S",,,"31","H,,S","53",",,S","9",",,S"
"IRM00040798","SHAHRE KORD, IR","2025-02-20","0.00",",,S",,,"40","H,,S","54",",,S","17",",,S"
"IRM00040798","SHAHRE KORD, IR","2025-02-21","0.00",",,S",,,"44","H,,S",,,"33",",,S"
"IRM00040798","SHAHRE KORD, IR","2025-02-22","0.00",",,S",,,"44","H,,S","50",",,S","38",",,S"
"IRM00040798","SHAHRE KORD, IR","2025-02-23","0.00",",,S",,,"43","H,,S","53",",,S",,
"IRM00040798","SHAHRE KORD, IR","2025-02-24","0.00",",,S",,,"35","H,,S",,,,
"IRM00040798","SHAHRE KORD, IR","2025-02-25","0.00",",,S",,,"24","H,,S",,,,
"IRM00040798","SHAHRE KORD, IR","2025-02-26","0.00",",,S",,,"28","H,,S","43",",,S","5",",,S"
"IRM00040798","SHAHRE KORD, IR","2025-02-27","0.00",",,S",,,"29","H,,S","47",",,S",,
"IRM00040798","SHAHRE KORD, IR","2025-02-28","0.00",",,S",,,"29","H,,S",,,"9",",,S"
"IRM00040798","SHAHRE KORD, IR","2025-03-01","0.00",",,S",,,"36","H,,S","50",",,S","18",",,S"
"IRM00040798","SHAHRE KORD, IR","2025-03-02","0.00",",,S",,,"29","H,,S","44",",,S","10",",,S"
"IRM00040798","SHAHRE KORD, IR","2025-03-03","0.00",",,S",,,"33","H,,S","54",",,S","5",",,S"
"IRM00040798","SHAHRE KORD, IR","2025-03-04","0.00",",,S",,,"39","H,,S","57",",,S","10",",,S"
"IRM00040798","SHAHRE KORD, IR","2025-03-05","0.19",",,S",,,"40","H,,S","49",",,S","32",",,S"
"IRM00040798","SHAHRE KORD, IR","2025-03-06","0.04",",,S",,,"44","H,,S","56",",,S",,
"IRM00040798","SHAHRE KORD, IR","2025-03-07","0.19",",,S",,,"40","H,,S",,,"28",",,S"
"IRM00040798","SHAHRE KORD, IR","2025-03-08","0.80",",,S",,,"43","H,,S","50",",,S",,
"IRM00040798","SHAHRE KORD, IR","2025-03-09","0.00",",,S",,,"49","H,,S","59",",,S","40",",,S"
"IRM00040798","SHAHRE KORD, IR","2025-03-10","0.00",",,S",,,"47","H,,S","58",",,S",,
"IRM00040798","SHAHRE KORD, IR","2025-03-11","0.04",",,S",,,"43","H,,S","56",",,S","32",",,S"
"IRM00040798","SHAHRE KORD, IR","2025-03-12","0.00",",,S",,,"41","H,,S","56",",,S","26",",,S"
"IRM00040798","SHAHRE KORD, IR","2025-03-13","0.00",",,S",,,"45","H,,S","61",",,S","27",",,S"
"IRM00040798","SHAHRE KORD, IR","2025-03-14","0.00",",,S",,,"45","H,,S","63",",,S","26",",,S"
"IRM00040798","SHAHRE KORD, IR","2025-03-15","0.00",",,S",,,"46","H,,S","65",",,S","24",",,S"
"IRM00040798","SHAHRE KORD, IR","2025-03-16","0.00",",,S",,,"49","H,,S","66",",,S","25",",,S"
"IRM00040831","ABADAN, IR","2025-01-01","0.00",",,S",,,"54","H,,S","68",",,S",,
"IRM00040831","ABADAN, IR","2025-01-02","0.00",",,S",,,"53","H,,S","66",",,S","42",",,S"
"IRM00040831","ABADAN, IR","2025-01-03","0.00",",,S",,,"52","H,,S","67",",,S",,
"IRM00040831","ABADAN, IR","2025-01-04","0.00",",,S",,,"51","H,,S",,,,
"IRM00040831","ABADAN, IR","2025-01-05","0.00",",,S",,,"52","H,,S",,,"38",",,S"
"IRM00040831","ABADAN, IR","2025-01-06","0.00",",,S",,,"59","H,,S","66",",,S","43",",,S"
"IRM00040831","ABADAN, IR","2025-01-07","0.19",",,S",,,"59","H,,S","66",",,S","55",",,S"
"IRM00040831","ABADAN, IR","2025-01-08","0.00",",,S",,,"58","H,,S","65",",,S",,
"IRM00040831","ABADAN, IR","2025-01-09","0.00",",,S",,,"58","H,,S","71",",,S","47",",,S"
"IRM00040831","ABADAN, IR","2025-01-10","0.00",",,S",,,"58","H,,S",,,"46",",,S"
"IRM00040831","ABADAN, IR","2025-01-11","0.01",",,S",,,"61","H,,S","74",",,S","46",",,S"
"IRM00040831","ABADAN, IR","2025-01-12","0.00",",,S",,,"63","H,,S",,,,
"IRM00040831","ABADAN, IR","2025-01-13","0.00",",,S",,,"55","H,,S",,,,
"IRM00040831","ABADAN, IR","2025-01-14","0.00",",,S",,,"56","H,,S","69",",,S","45",",,S"
"IRM00040831","ABADAN, IR","2025-01-15","0.00",",,S",,,"57","H,,S","71",",,S","44",",,S"
"IRM00040831","ABADAN, IR","2025-01-16","0.00",",,S",,,"60","H,,S","70",",,S","46",",,S"
"IRM00040831","ABADAN, IR","2025-01-17","0.00",",,S",,,"59","H,,S","71",",,S",,
"IRM00040831","ABADAN, IR","2025-01-18","0.00",",,S",,,"57","H,,S",,,,
"IRM00040831","ABADAN, IR","2025-01-19","0.00",",,S",,,"55","H,,S",,,"43",",,S"
"IRM00040831","ABADAN, IR","2025-01-20","0.00",",,S",,,"56","H,,S","70",",,S","44",",,S"
"IRM00040831","ABADAN, IR","2025-01-21","0.00",",,S",,,"57","H,,S",,,,
"IRM00040831","ABADAN, IR","2025-01-22","0.00",",,S",,,"58","H,,S",,,,
"IRM00040831","ABADAN, IR","2025-01-23","0.00",",,S",,,"59","H,,S","72",",,S",,
"IRM00040831","ABADAN, IR","2025-01-24","0.00",",,S",,,"58","H,,S","69",",,S","47",",,S"
"IRM00040831","ABADAN, IR","2025-01-25","0.00",",,S",,,"61","H,,S","72",",,S","50",",,S"
"IRM00040831","ABADAN, IR","2025-01-26","0.00",",,S",,,"62","H,,S","72",",,S",,
"IRM00040831","ABADAN, IR","2025-01-27","0.00",",,S",,,"60","H,,S",,,,
"IRM00040831","ABADAN, IR","2025-01-28","0.00",",,S",,,"58","H,,S","70",",,S","46",",,S"
"IRM00040831","ABADAN, IR","2025-01-29","0.00",",,S",,,"58","H,,S","72",",,S",,
"IRM00040831","ABADAN, IR","2025-01-30","0.00",",,S",,,"57","H,,S","71",",,S","44",",,S"
"IRM00040831","ABADAN, IR","2025-01-31","0.00",",,S",,,"57","H,,S","74",",,S","44",",,S"
"IRM00040831","ABADAN, IR","2025-02-01","0.00",",,S",,,"56","H,,S",,,,
"IRM00040831","ABADAN, IR","2025-02-02","0.00",",,S",,,"56","H,,S",,,,
"IRM00040831","ABADAN, IR","2025-02-03","0.00",",,S",,,"56","H,,S","70",",,S","42",",,S"
"IRM00040831","ABADAN, IR","2025-02-04","0.00",",,S",,,"60","H,,S",,,"43",",,S"
"IRM00040831","ABADAN, IR","2025-02-05","0.00",",,S",,,"64","H,,S","72",",,S","55",",,S"
"IRM00040831","ABADAN, IR","2025-02-06","0.23",",,S",,,"65","H,,S","74",",,S",,
"IRM00040831","ABADAN, IR","2025-02-07","0.00",",,S",,,"59","H,,S",,,,
"IRM00040831","ABADAN, IR","2025-02-08","0.00",",,S",,,"56","H,,S","67",",,S",,
"IRM00040831","ABADAN, IR","2025-02-09","0.00",",,S",,,"53","H,,S","62",",,S","42",",,S"
"IRM00040831","ABADAN, IR","2025-02-10","0.00",",,S",,,"55","H,,S","68",",,S",,
"IRM00040831","ABADAN, IR","2025-02-11","0.00",",,S",,,"57","H,,S","65",",,S","48",",,S"
"IRM00040831","ABADAN, IR","2025-02-12","0.17",",,S",,,"57","H,,S","62",",,S",,
"IRM00040831","ABADAN, IR","2025-02-13","0.00",",,S",,,"60","H,,S",,,"54",",,S"
"IRM00040831","ABADAN, IR","2025-02-14","0.00",",,S",,,"61","H,,S","74",",,S",,
"IRM00040831","ABADAN, IR","2025-02-15","0.00",",,S",,,"58","H,,S","69",",,S",,
"IRM00040831","ABADAN, IR","2025-02-16","0.00",",,S",,,"57","H,,S","68",",,S",,
"IRM00040831","ABADAN, IR","2025-02-17","0.00",",,S",,,"60","H,,S",,,,
"IRM00040831","ABADAN, IR","2025-02-18","0.00",",,S",,,"59","H,,S",,,"49",",,S"
"IRM00040831","ABADAN, IR","2025-02-19","0.00",",,S",,,"61","H,,S","76",",,S",,
"IRM00040831","ABADAN, IR","2025-02-20","0.00",",,S",,,"62","H,,S",,,"54",",,S"
"IRM00040831","ABADAN, IR","2025-02-21","0.00",",,S",,,"65","H,,S",,,,
"IRM00040831","ABADAN, IR","2025-02-22","0.00",",,S",,,"66","H,,S","79",",,S",,
"IRM00040831","ABADAN, IR","2025-02-23","0.00",",,S",,,"58","H,,S","69",",,S",,
"IRM00040831","ABADAN, IR","2025-02-24","0.00",",,S",,,"52","H,,S","63",",,S",,
"IRM00040831","ABADAN, IR","2025-02-25","0.00",",,S",,,"47","H,,S","55",",,S","35",",,S"
"IRM00040831","ABADAN, IR","2025-02-26","0.00",",,S",,,"51","H,,S","61",",,S","39",",,S"
"IRM00040831","ABADAN, IR","2025-02-27","0.00",",,S",,,"53","H,,S","63",",,S",,
"IRM00040831","ABADAN, IR","2025-02-28","0.00",",,S",,,"50","H,,S",,,,
"IRM00040831","ABADAN, IR","2025-03-01","0.00",",,S",,,"56","H,,S",,,"39",",,S"
"IRM00040831","ABADAN, IR","2025-03-02","0.00",",,S",,,"59","H,,S","71",",,S","48",",,S"
"IRM00040831","ABADAN, IR","2025-03-03","0.00",",,S",,,"58","H,,S","73",",,S","43",",,S"
"IRM00040831","ABADAN, IR","2025-03-04","0.01",",,S",,,"58","H,,S","72",",,S","43",",,S"
"IRM00040831","ABADAN, IR","2025-03-05","0.00",",,S",,,"66","H,,S","76",",,S","55",",,S"
"IRM00040831","ABADAN, IR","2025-03-06","0.00",",,S",,,"66","H,,S","70",",,S",,
"IRM00040831","ABADAN, IR","2025-03-07","0.28",",,S",,,"64","H,,S",,,,
"IRM00040831","ABADAN, IR","2025-03-08","0.07",",,S",,,"64","H,,S",,,,
"IRM00040831","ABADAN, IR","2025-03-09","0.00",",,S",,,"67","H,,S","80",",,S",,
"IRM00040831","ABADAN, IR","2025-03-10","0.00",",,S",,,"69","H,,S","81",",,S",,
"IRM00040831","ABADAN, IR","2025-03-11","0.00",",,S",,,"68","H,,S","78",",,S",,
"IRM00040831","ABADAN, IR","2025-03-12","0.00",",,S",,,"68","H,,S",,,,
"IRM00040831","ABADAN, IR","2025-03-13","0.00",",,S",,,"71","H,,S","86",",,S","57",",,S"
"IRM00040831","ABADAN, IR","2025-03-14","0.00",",,S",,,"73","H,,S","88",",,S","57",",,S"
"IRM00040831","ABADAN, IR","2025-03-15","0.00",",,S",,,"74","H,,S",,,,
"IRM00040831","ABADAN, IR","2025-03-16","0.00",",,S",,,"73","H,,S","84",",,S",,
"IRM00040875","BANDAR ABBASS INTERNATIONAL, IR","2025-01-01","0.00",",,S",,,"71","H,,S","78",",,S","63",",,S"
"IRM00040875","BANDAR ABBASS INTERNATIONAL, IR","2025-01-02","0.00",",,S",,,"65","H,,S","75",",,S","51",",,S"
"IRM00040875","BANDAR ABBASS INTERNATIONAL, IR","2025-01-03","0.00",",,S",,,"62","H,,S","74",",,S",,
